retailer_id,sku_id,week,demand_units,realized_lead_days,delivered_on_time,transport_cost
RET_4,SKU_2,24,0.0,16,True,0.0
RET_4,SKU_2,25,0.0,16,True,0.0
RET_4,SKU_2,26,0.0,16,True,0.0
RET_4,SKU_2,27,0.0,16,True,0.0
RET_4,SKU_2,28,0.0,16,True,0.0
RET_4,SKU_2,29,0.0,16,True,0.0
RET_4,SKU_2,30,0.0,16,True,0.0
RET_4,SKU_2,31,0.0,16,True,0.0
RET_4,SKU_2,32,0.0,16,True,0.0
RET_4,SKU_2,33,0.0,18,False,0.0
RET_4,SKU_2,34,118.94083343659788,18,False,264.0486502292473
RET_4,SKU_2,35,0.0,16,True,0.0
RET_4,SKU_2,36,0.0,16,True,0.0
RET_4,SKU_2,37,0.0,16,True,0.0
RET_4,SKU_2,38,0.0,16,True,0.0
RET_4,SKU_2,39,0.0,16,True,0.0
RET_4,SKU_2,40,0.0,19,False,0.0
RET_4,SKU_2,41,0.0,16,True,0.0
RET_4,SKU_2,42,0.0,16,True,0.0
RET_4,SKU_2,43,0.0,16,True,0.0
RET_4,SKU_2,44,0.0,16,True,0.0
RET_4,SKU_2,45,0.0,16,True,0.0
RET_4,SKU_2,46,0.0,17,False,0.0
RET_4,SKU_2,47,118.2588310477278,17,False,262.5346049259557
RET_4,SKU_2,48,0.0,16,True,0.0
RET_4,SKU_2,49,0.0,19,False,0.0
RET_4,SKU_2,50,0.0,16,True,0.0
RET_4,SKU_2,51,136.2826119003954,16,True,376.1400088450913
RET_4,SKU_2,52,0.0,16,True,0.0
RET_4,SKU_3,1,0.0,16,True,0.0
RET_4,SKU_3,2,0.0,16,True,0.0
RET_4,SKU_3,3,0.0,16,True,0.0
RET_4,SKU_3,4,0.0,16,True,0.0
RET_4,SKU_3,5,0.0,16,True,0.0
RET_4,SKU_3,6,0.0,16,True,0.0
RET_4,SKU_3,7,127.92343100947916,16,True,305.7370001126552
RET_4,SKU_3,8,117.84133723993796,16,True,367.66497218860644
RET_4,SKU_3,9,0.0,16,True,0.0
RET_4,SKU_3,10,0.0,19,False,0.0
RET_4,SKU_3,11,0.0,16,True,0.0
RET_4,SKU_3,12,0.0,17,False,0.0
RET_4,SKU_3,13,0.0,16,True,0.0
RET_4,SKU_3,14,0.0,16,True,0.0
RET_4,SKU_3,15,0.0,16,True,0.0
RET_4,SKU_3,16,0.0,16,True,0.0
RET_4,SKU_3,17,140.23872175414786,16,True,335.1705449924134
RET_4,SKU_3,18,0.0,16,True,0.0
RET_4,SKU_3,19,0.0,16,True,0.0
RET_4,SKU_3,20,0.0,16,True,0.0
RET_4,SKU_3,21,0.0,16,True,0.0
RET_4,SKU_3,22,0.0,16,True,0.0
RET_4,SKU_3,23,0.0,16,True,0.0
RET_4,SKU_3,24,0.0,16,True,0.0
RET_4,SKU_3,25,0.0,16,True,0.0
RET_4,SKU_3,26,0.0,16,True,0.0
RET_4,SKU_3,27,0.0,19,False,0.0
RET_4,SKU_3,28,128.48935104161217,18,False,285.246359312379
RET_4,SKU_3,29,0.0,16,True,0.0
RET_4,SKU_3,30,0.0,16,True,0.0
RET_4,SKU_3,31,0.0,16,True,0.0
RET_4,SKU_3,32,0.0,16,True,0.0
RET_4,SKU_3,33,0.0,16,True,0.0
RET_4,SKU_3,34,0.0,16,True,0.0
RET_4,SKU_3,35,0.0,17,False,0.0
RET_4,SKU_3,36,0.0,16,True,0.0
RET_4,SKU_3,37,0.0,18,False,0.0
RET_4,SKU_3,38,0.0,16,True,0.0
RET_4,SKU_3,39,0.0,17,False,0.0
RET_4,SKU_3,40,0.0,16,True,0.0
RET_4,SKU_3,41,0.0,16,True,0.0
RET_4,SKU_3,42,0.0,18,False,0.0
RET_4,SKU_3,43,0.0,16,True,0.0
RET_4,SKU_3,44,0.0,17,False,0.0
RET_4,SKU_3,45,0.0,19,False,0.0
RET_4,SKU_3,46,0.0,16,True,0.0
RET_4,SKU_3,47,0.0,16,True,0.0
RET_4,SKU_3,48,0.0,16,True,0.0
RET_4,SKU_3,49,0.0,16,True,0.0
RET_4,SKU_3,50,0.0,16,True,0.0
RET_4,SKU_3,51,0.0,16,True,0.0
RET_4,SKU_3,52,0.0,16,True,0.0
RET_5,SKU_1,1,0.0,16,True,0.0
RET_5,SKU_1,2,0.0,17,False,0.0
RET_5,SKU_1,3,0.0,16,True,0.0
RET_5,SKU_1,4,0.0,16,True,0.0
RET_5,SKU_1,5,202.42435856055116,16,True,410.9214478779188
RET_5,SKU_1,6,0.0,16,True,0.0
RET_5,SKU_1,7,0.0,16,True,0.0
RET_5,SKU_1,8,0.0,16,True,0.0
RET_5,SKU_1,9,0.0,16,True,0.0
RET_5,SKU_1,10,0.0,16,True,0.0
RET_5,SKU_1,11,0.0,16,True,0.0
RET_5,SKU_1,12,0.0,16,True,0.0
RET_5,SKU_1,13,0.0,16,True,0.0
RET_5,SKU_1,14,0.0,16,True,0.0
RET_5,SKU_1,15,0.0,16,True,0.0
RET_5,SKU_1,16,0.0,16,True,0.0
RET_5,SKU_1,17,0.0,19,False,0.0
RET_5,SKU_1,18,0.0,16,True,0.0
RET_5,SKU_1,19,222.2649518611728,16,True,655.6816079904597
RET_5,SKU_1,20,0.0,19,False,0.0
RET_5,SKU_1,21,0.0,16,True,0.0
RET_5,SKU_1,22,0.0,16,True,0.0
RET_5,SKU_1,23,0.0,18,False,0.0
RET_5,SKU_1,24,212.1088850100904,18,False,430.5810365704835
RET_5,SKU_1,25,0.0,16,True,0.0
RET_5,SKU_1,26,0.0,18,False,0.0
RET_5,SKU_1,27,221.1958561102045,16,True,449.0275879037151
RET_5,SKU_1,28,0.0,16,True,0.0
RET_5,SKU_1,29,0.0,16,True,0.0
RET_5,SKU_1,30,0.0,16,True,0.0
RET_5,SKU_1,31,0.0,16,True,0.0
RET_5,SKU_1,32,0.0,16,True,0.0
RET_5,SKU_1,33,0.0,16,True,0.0
RET_5,SKU_1,34,0.0,16,True,0.0
RET_5,SKU_1,35,0.0,16,True,0.0
RET_5,SKU_1,36,0.0,16,True,0.0
RET_5,SKU_1,37,0.0,22,False,0.0
RET_5,SKU_1,38,0.0,16,True,0.0
RET_5,SKU_1,39,0.0,20,False,0.0
RET_5,SKU_1,40,0.0,16,True,0.0
RET_5,SKU_1,41,0.0,16,True,0.0
RET_5,SKU_1,42,0.0,19,False,0.0
RET_5,SKU_1,43,0.0,16,True,0.0
RET_5,SKU_1,44,0.0,16,True,0.0
RET_5,SKU_1,45,0.0,16,True,0.0
RET_5,SKU_1,46,0.0,17,False,0.0
RET_5,SKU_1,47,0.0,16,True,0.0
RET_5,SKU_1,48,0.0,16,True,0.0
RET_5,SKU_1,49,0.0,16,True,0.0
RET_5,SKU_1,50,0.0,16,True,0.0
RET_5,SKU_1,51,0.0,16,True,0.0
RET_5,SKU_1,52,0.0,16,True,0.0
RET_5,SKU_2,1,0.0,17,False,0.0
RET_5,SKU_2,2,108.58111822324742,16,True,259.50887255356133
RET_5,SKU_2,3,0.0,16,True,0.0
RET_5,SKU_2,4,0.0,16,True,0.0
RET_5,SKU_2,5,0.0,16,True,0.0
RET_5,SKU_2,6,0.0,16,True,0.0
RET_5,SKU_2,7,0.0,17,False,0.0
RET_5,SKU_2,8,0.0,16,True,0.0
RET_5,SKU_2,9,0.0,16,True,0.0
RET_5,SKU_2,10,0.0,16,True,0.0
RET_5,SKU_2,11,0.0,16,True,0.0
RET_5,SKU_2,12,0.0,16,True,0.0
RET_5,SKU_2,13,0.0,16,True,0.0
RET_5,SKU_2,14,157.07275066443853,16,True,433.52079183385035
RET_5,SKU_2,15,0.0,19,False,0.0
RET_5,SKU_2,16,0.0,16,True,0.0
RET_5,SKU_2,17,0.0,18,False,0.0
RET_5,SKU_2,18,0.0,16,True,0.0
RET_5,SKU_2,19,0.0,16,True,0.0
RET_5,SKU_2,20,115.38099271812295,16,True,340.3739285184627
RET_5,SKU_2,21,0.0,16,True,0.0
RET_5,SKU_2,22,136.20124276350256,16,True,399.0696412970625
RET_5,SKU_2,23,0.0,19,False,0.0
RET_5,SKU_2,24,0.0,16,True,0.0
RET_5,SKU_2,25,0.0,16,True,0.0
RET_5,SKU_2,26,0.0,16,True,0.0
RET_5,SKU_2,27,0.0,16,True,0.0
RET_5,SKU_2,28,0.0,16,True,0.0
RET_5,SKU_2,29,0.0,16,True,0.0
RET_5,SKU_2,30,0.0,16,True,0.0
RET_5,SKU_2,31,0.0,16,True,0.0
RET_5,SKU_2,32,0.0,16,True,0.0
RET_5,SKU_2,33,0.0,16,True,0.0
RET_5,SKU_2,34,0.0,19,False,0.0
RET_5,SKU_2,35,0.0,19,False,0.0
RET_5,SKU_2,36,0.0,16,True,0.0
RET_5,SKU_2,37,0.0,16,True,0.0
RET_5,SKU_2,38,0.0,17,False,0.0
RET_5,SKU_2,39,0.0,17,False,0.0
RET_5,SKU_2,40,0.0,16,True,0.0
RET_5,SKU_2,41,0.0,18,False,0.0
RET_5,SKU_2,42,0.0,16,True,0.0
RET_5,SKU_2,43,0.0,16,True,0.0
RET_5,SKU_2,44,0.0,19,False,0.0
RET_5,SKU_2,45,0.0,16,True,0.0
RET_5,SKU_2,46,0.0,16,True,0.0
RET_5,SKU_2,47,0.0,16,True,0.0
RET_5,SKU_2,48,0.0,16,True,0.0
RET_5,SKU_2,49,0.0,16,True,0.0
RET_5,SKU_2,50,0.0,18,False,0.0
RET_5,SKU_2,51,0.0,16,True,0.0
RET_5,SKU_2,52,0.0,16,True,0.0
RET_5,SKU_3,1,0.0,16,True,0.0
RET_5,SKU_3,2,0.0,18,False,0.0
RET_5,SKU_3,3,0.0,17,False,0.0
RET_5,SKU_3,4,0.0,16,True,0.0
RET_5,SKU_3,5,0.0,16,True,0.0
RET_5,SKU_3,6,217.5862874489396,16,True,678.8692168406915
RET_5,SKU_3,7,208.16017076861,16,True,457.95237569094195
RET_5,SKU_3,8,0.0,16,True,0.0
RET_5,SKU_3,9,0.0,16,True,0.0
RET_5,SKU_3,10,0.0,16,True,0.0
RET_5,SKU_3,11,0.0,16,True,0.0
RET_5,SKU_3,12,0.0,16,True,0.0
RET_5,SKU_3,13,0.0,16,True,0.0
RET_5,SKU_3,14,0.0,17,False,0.0
RET_5,SKU_3,15,0.0,16,True,0.0
RET_5,SKU_3,16,0.0,18,False,0.0
RET_5,SKU_3,17,0.0,17,False,0.0
RET_5,SKU_3,18,0.0,16,True,0.0
RET_5,SKU_3,19,0.0,16,True,0.0
RET_5,SKU_3,20,0.0,16,True,0.0
RET_5,SKU_3,21,0.0,16,True,0.0
RET_5,SKU_3,22,0.0,16,True,0.0
RET_5,SKU_3,23,0.0,16,True,0.0
RET_5,SKU_3,24,0.0,19,False,0.0
RET_5,SKU_3,25,0.0,19,False,0.0
RET_5,SKU_3,26,0.0,17,False,0.0
RET_5,SKU_3,27,0.0,16,True,0.0
RET_5,SKU_3,28,0.0,16,True,0.0
RET_5,SKU_3,29,0.0,16,True,0.0
RET_5,SKU_3,30,0.0,16,True,0.0
RET_5,SKU_3,31,0.0,16,True,0.0
RET_5,SKU_3,32,0.0,18,False,0.0
RET_5,SKU_3,33,0.0,16,True,0.0
RET_5,SKU_3,34,0.0,16,True,0.0
RET_5,SKU_3,35,183.1964975650478,16,True,403.03229464310516
RET_5,SKU_3,36,0.0,16,True,0.0
RET_5,SKU_3,37,0.0,16,True,0.0
RET_5,SKU_3,38,0.0,16,True,0.0
RET_5,SKU_3,39,0.0,16,True,0.0
RET_5,SKU_3,40,0.0,16,True,0.0
RET_5,SKU_3,41,0.0,16,True,0.0
RET_5,SKU_3,42,0.0,16,True,0.0
RET_5,SKU_3,43,0.0,19,False,0.0
RET_5,SKU_3,44,0.0,18,False,0.0
RET_5,SKU_3,45,185.2591261037637,18,False,442.76931138799523
RET_5,SKU_3,46,0.0,19,False,0.0
RET_5,SKU_3,47,0.0,16,True,0.0
RET_5,SKU_3,48,0.0,18,False,0.0
RET_5,SKU_3,49,0.0,16,True,0.0
RET_5,SKU_3,50,0.0,16,True,0.0
RET_5,SKU_3,51,0.0,19,False,0.0
RET_5,SKU_3,52,0.0,16,True,0.0
RET_6,SKU_1,1,0.0,16,True,0.0
RET_6,SKU_1,2,0.0,16,True,0.0
RET_6,SKU_1,3,0.0,16,True,0.0
RET_6,SKU_1,4,0.0,16,True,0.0
RET_6,SKU_1,5,0.0,16,True,0.0
RET_6,SKU_1,6,0.0,16,True,0.0
RET_6,SKU_1,7,0.0,16,True,0.0
RET_6,SKU_1,8,0.0,16,True,0.0
RET_6,SKU_1,9,0.0,17,False,0.0
RET_6,SKU_1,10,113.79766753845011,16,True,252.63082193535922
RET_6,SKU_1,11,0.0,16,True,0.0
RET_6,SKU_1,12,0.0,16,True,0.0
RET_6,SKU_1,13,0.0,16,True,0.0
RET_6,SKU_1,14,0.0,16,True,0.0
RET_6,SKU_1,15,0.0,17,False,0.0
RET_6,SKU_1,16,0.0,16,True,0.0
RET_6,SKU_1,17,0.0,16,True,0.0
RET_6,SKU_1,18,0.0,16,True,0.0
RET_6,SKU_1,19,137.2604059803528,16,True,328.05237029304317
RET_6,SKU_1,20,0.0,16,True,0.0
RET_6,SKU_1,21,0.0,16,True,0.0
RET_6,SKU_1,22,0.0,16,True,0.0
RET_6,SKU_1,23,116.6980479183714,16,True,344.2592413591956
RET_6,SKU_1,24,0.0,16,True,0.0
RET_6,SKU_1,25,0.0,17,False,0.0
RET_6,SKU_1,26,0.0,16,True,0.0
RET_6,SKU_1,27,0.0,16,True,0.0
RET_6,SKU_1,28,0.0,16,True,0.0
RET_6,SKU_1,29,0.0,16,True,0.0
RET_6,SKU_1,30,0.0,16,True,0.0
RET_6,SKU_1,31,0.0,16,True,0.0
RET_6,SKU_1,32,0.0,16,True,0.0
RET_6,SKU_1,33,0.0,19,False,0.0
RET_6,SKU_1,34,0.0,16,True,0.0
RET_6,SKU_1,35,0.0,16,True,0.0
RET_6,SKU_1,36,0.0,16,True,0.0
RET_6,SKU_1,37,0.0,16,True,0.0
RET_6,SKU_1,38,0.0,18,False,0.0
RET_6,SKU_1,39,0.0,17,False,0.0
RET_6,SKU_1,40,0.0,17,False,0.0
RET_6,SKU_1,41,0.0,16,True,0.0
RET_6,SKU_1,42,0.0,16,True,0.0
RET_6,SKU_1,43,0.0,16,True,0.0
RET_6,SKU_1,44,98.78802060732558,16,True,291.42466079161045
RET_6,SKU_1,45,0.0,17,False,0.0
RET_6,SKU_1,46,0.0,16,True,0.0
RET_6,SKU_1,47,0.0,17,False,0.0
RET_6,SKU_1,48,0.0,16,True,0.0
RET_6,SKU_1,49,0.0,16,True,0.0
RET_6,SKU_1,50,0.0,16,True,0.0
RET_6,SKU_1,51,0.0,18,False,0.0
RET_6,SKU_1,52,0.0,18,False,0.0
RET_6,SKU_2,1,0.0,16,True,0.0
RET_6,SKU_2,2,0.0,16,True,0.0
RET_6,SKU_2,3,0.0,16,True,0.0
RET_6,SKU_2,4,0.0,16,True,0.0
RET_6,SKU_2,5,174.7477838196623,16,True,354.7380011539144
RET_6,SKU_2,6,0.0,16,True,0.0
RET_6,SKU_2,7,0.0,16,True,0.0
RET_6,SKU_2,8,0.0,16,True,0.0
RET_6,SKU_2,9,0.0,16,True,0.0
RET_6,SKU_2,10,0.0,17,False,0.0
RET_6,SKU_2,11,0.0,16,True,0.0
RET_6,SKU_2,12,0.0,16,True,0.0
RET_6,SKU_2,13,0.0,16,True,0.0
RET_6,SKU_2,14,0.0,17,False,0.0
RET_6,SKU_2,15,0.0,16,True,0.0
RET_6,SKU_2,16,0.0,16,True,0.0
RET_6,SKU_2,17,0.0,16,True,0.0
RET_6,SKU_2,18,0.0,16,True,0.0
RET_6,SKU_2,19,192.94733263714883,19,False,532.5346380785307
RET_6,SKU_2,20,0.0,18,False,0.0
RET_6,SKU_2,21,0.0,16,True,0.0
RET_6,SKU_2,22,0.0,16,True,0.0
RET_6,SKU_2,23,0.0,16,True,0.0
RET_6,SKU_2,24,170.67794518416835,16,True,378.9050383088537
RET_6,SKU_2,25,0.0,16,True,0.0
RET_6,SKU_2,26,0.0,16,True,0.0
RET_6,SKU_2,27,0.0,16,True,0.0
RET_6,SKU_2,28,0.0,16,True,0.0
RET_6,SKU_2,29,0.0,16,True,0.0
RET_6,SKU_2,30,0.0,16,True,0.0
RET_6,SKU_2,31,0.0,16,True,0.0
RET_6,SKU_2,32,0.0,16,True,0.0
RET_6,SKU_2,33,0.0,18,False,0.0
RET_6,SKU_2,34,0.0,16,True,0.0
RET_6,SKU_2,35,0.0,16,True,0.0
RET_6,SKU_2,36,0.0,19,False,0.0
RET_6,SKU_2,37,0.0,16,True,0.0
RET_6,SKU_2,38,0.0,16,True,0.0
RET_6,SKU_2,39,0.0,16,True,0.0
RET_6,SKU_2,40,0.0,16,True,0.0
RET_6,SKU_2,41,0.0,16,True,0.0
RET_6,SKU_2,42,0.0,16,True,0.0
RET_6,SKU_2,43,0.0,16,True,0.0
RET_6,SKU_2,44,0.0,19,False,0.0
RET_6,SKU_2,45,0.0,16,True,0.0
RET_6,SKU_2,46,0.0,16,True,0.0
RET_6,SKU_2,47,0.0,16,True,0.0
RET_6,SKU_2,48,0.0,16,True,0.0
RET_6,SKU_2,49,0.0,16,True,0.0
RET_6,SKU_2,50,0.0,16,True,0.0
RET_6,SKU_2,51,0.0,16,True,0.0
RET_6,SKU_2,52,161.70343892113982,18,False,446.30149142234586
RET_6,SKU_3,1,0.0,16,True,0.0
RET_6,SKU_3,2,0.0,16,True,0.0
RET_6,SKU_3,3,0.0,19,False,0.0
RET_6,SKU_3,4,0.0,16,True,0.0
RET_6,SKU_3,5,0.0,16,True,0.0
RET_6,SKU_3,6,0.0,16,True,0.0
RET_6,SKU_3,7,0.0,18,False,0.0
RET_6,SKU_3,8,0.0,16,True,0.0
RET_6,SKU_3,9,0.0,16,True,0.0
RET_6,SKU_3,10,0.0,16,True,0.0
RET_6,SKU_3,11,0.0,18,False,0.0
RET_6,SKU_3,12,0.0,16,True,0.0
RET_6,SKU_3,13,0.0,16,True,0.0
RET_6,SKU_3,14,0.0,16,True,0.0
RET_6,SKU_3,15,0.0,16,True,0.0
RET_6,SKU_3,16,0.0,16,True,0.0
RET_6,SKU_3,17,0.0,16,True,0.0
RET_6,SKU_3,18,0.0,16,True,0.0
RET_6,SKU_3,19,129.60034890171343,16,True,357.6969629687291
RET_6,SKU_3,20,0.0,16,True,0.0
RET_6,SKU_3,21,0.0,16,True,0.0
RET_6,SKU_3,22,0.0,16,True,0.0
RET_6,SKU_3,23,0.0,16,True,0.0
RET_6,SKU_3,24,0.0,16,True,0.0
RET_6,SKU_3,25,0.0,16,True,0.0
RET_6,SKU_3,26,0.0,16,True,0.0
RET_6,SKU_3,27,0.0,16,True,0.0
RET_6,SKU_3,28,0.0,16,True,0.0
RET_6,SKU_3,29,0.0,16,True,0.0
RET_6,SKU_3,30,0.0,16,True,0.0
RET_6,SKU_3,31,0.0,16,True,0.0
RET_6,SKU_3,32,0.0,19,False,0.0
RET_6,SKU_3,33,0.0,16,True,0.0
RET_6,SKU_3,34,122.24643707510022,16,True,268.9421615652205
RET_6,SKU_3,35,0.0,16,True,0.0
RET_6,SKU_3,36,0.0,16,True,0.0
RET_6,SKU_3,37,0.0,16,True,0.0
RET_6,SKU_3,38,0.0,16,True,0.0
RET_6,SKU_3,39,0.0,16,True,0.0
RET_6,SKU_3,40,0.0,16,True,0.0
RET_6,SKU_3,41,0.0,16,True,0.0
RET_6,SKU_3,42,0.0,16,True,0.0
RET_6,SKU_3,43,0.0,16,True,0.0
RET_6,SKU_3,44,0.0,16,True,0.0
RET_6,SKU_3,45,137.99874974635634,16,True,407.09631175175116
RET_6,SKU_3,46,0.0,16,True,0.0
RET_6,SKU_3,47,0.0,16,True,0.0
RET_6,SKU_3,48,0.0,16,True,0.0
RET_6,SKU_3,49,129.24398813800008,16,True,286.92165366636016
RET_6,SKU_3,50,0.0,16,True,0.0
RET_6,SKU_3,51,0.0,16,True,0.0
RET_6,SKU_3,52,0.0,16,True,0.0
